Class,Order,Family,Genus,Species,Depth (m),Habitat,Season,Temperature,Light (µmol quanta m-2 s-1,Flow,Lat.Long,Location,Region,Skeletal.structure,Reproductive.mode,Morphology,Trait,Units,Value,Method,Notes,Reference
Anthozoa,Scleractinia,Acroporidae,Acropora,gemmifera,1 to 3,Reef Crest,Nov,NA,NA,NA,,Lizard I. Australia,Indo-Pacific,Perforate,Broadcast spawner,Branching/Digitate,Polyps per area,polyps cm-2,126.000,Counts,"Field collected, values calculated from table 1","Hall, V.R. and Hughes T.P. (1996) Reproductive strategies of modular organisms: Comparative studies of reef-building corals. Ecology 77:950-964"
Anthozoa,Scleractinia,Acroporidae,Acropora,hyacinthus,1 to 3,Reef Crest,Nov,NA,NA,NA,,Lizard I. Australia,Indo-Pacific,Perforate,Broadcast spawner,Branching Plate,Polyps per area,polyps cm-2,112.000,Counts,"Field collected, values calculated from table 1","Hall, V.R. and Hughes T.P. (1996) Reproductive strategies of modular organisms: Comparative studies of reef-building corals. Ecology 77:950-964"
Anthozoa,Scleractinia,Acroporidae,Acropora,millepora,1 to 3,Reef Crest,Nov,NA,NA,NA,,Lizard I. Australia,Indo-Pacific,Perforate,Broadcast spawner,Branching,Polyps per area,polyps cm-2,87.000,Counts,"Field collected, values calculated from table 1","Hall, V.R. and Hughes T.P. (1996) Reproductive strategies of modular organisms: Comparative studies of reef-building corals. Ecology 77:950-964"
Anthozoa,Scleractinia,Acroporidae,Acropora,nana,1 to 3,Reef Crest,Nov,NA,NA,NA,,Lizard I. Australia,Indo-Pacific,Perforate,Broadcast spawner,Branching,Polyps per area,polyps cm-2,50.000,Counts,"Field collected, values calculated from table 1","Hall, V.R. and Hughes T.P. (1996) Reproductive strategies of modular organisms: Comparative studies of reef-building corals. Ecology 77:950-964"
Anthozoa,Scleractinia,Faviidae,Goniastrea,aspera,3.8,Reef flat,June-August,NA,NA,NA,,Australia,Indo-Pacific,Imperforate,Mixed,Massive/Encrusting,Polyps per area,polyps cm-2,3.400,Counts,,Babcock R.C. (1991) Comparative demography of three species of scleractinian corals using age- and size- dependent classifications. Ecological Monographs 62:225-244.
Anthozoa,Scleractinia,Faviidae,Goniastrea,favulus,3.6,Reef flat,June-August,NA,NA,NA,,Australia,Indo-Pacific,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,3.900,Counts,,Babcock R.C. (1991) Comparative demography of three species of scleractinian corals using age- and size- dependent classifications. Ecological Monographs 62:225-244.
Anthozoa,Scleractinia,Faviidae,Goniastrea,retiformis,1 to 3,Reef Crest,Nov,NA,NA,NA,,Lizard I. Australia,Indo-Pacific,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,8.500,Counts,"Field collected, values calculated from table 1","Hall, V.R. and Hughes T.P. (1996) Reproductive strategies of modular organisms: Comparative studies of reef-building corals. Ecology 77:950-964"
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,14,NA,NA,NA,NA,mean(max) 2.3 (4.1) 3.6 (8.1) 7.0 (16.7) cm s-1,,St Croix USVI,Caribbean,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,5.300,Counts,"in situ measurement study, values Calculated from table 1 M. annularis characteristics average of A-W specimens","Patterson, M.R., Sebens K.P., and Olson R.R. (1991) In situ measurements of flow effects on primary production and dark respiration in reef corals. Limnology and Oceanography 36:936-948"
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,NA,NA,NA,NA,NA,NA,,Puerto Rico,Atlantic,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,12.000,Counts,"read from Table 2, values estimated by Szmant from Smith 1971","Szmant, A.M. (1986) Reproductive ecology of Caribbean reef corals. Coral Reefs 5:43-54"
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,NA,NA,NA,NA,NA,NA,,Puerto Rico,Atlantic,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,2.000,Counts,"read from Table 2, values estimated by Szmant from Smith 1971","Szmant, A.M. (1986) Reproductive ecology of Caribbean reef corals. Coral Reefs 5:43-54"
Anthozoa,Scleractinia,Faviidae,Montastraea,cavernosa,2 to 15,NA,NA,NA,NA,NA,,Panama's caribbean coast,Caribbean,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,0.750,Counts,nocturnal morph from text results first paragraph,"Lasker, H.R. (1981) Phenotypic variation in the coral Montastraea cavernosa and its effects on colony energetics. Biol Bull 160:292-302"
Anthozoa,Scleractinia,Faviidae,Montastraea,cavernosa,2 to 15,NA,NA,NA,NA,NA,,Panama's caribbean coast,Caribbean,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,1.750,Counts,duirnal morph from text results first paragraph,"Lasker, H.R. (1981) Phenotypic variation in the coral Montastraea cavernosa and its effects on colony energetics. Biol Bull 160:292-302"
Anthozoa,Scleractinia,Faviidae,Montastraea,cavernosa,5 to 17,NA,14 separate lunar months,NA,NA,NA,,Santa Marta Columbia,Caribbean,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,0.360,Counts,min from text,"Acosta. A, and Zea S. (1997) Sexual reproduction of the reef coral Montastraea cavernosa (Scleractinia: Faviidae) in the Santa Marta area, Caribbean coast of Colombia. Marine Biology 128:141-148"
Anthozoa,Scleractinia,Faviidae,Montastraea,cavernosa,5 to 17,NA,14 separate lunar months,NA,NA,NA,,Santa Marta Columbia,Caribbean,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,1.990,Counts,max from text,"Acosta. A, and Zea S. (1997) Sexual reproduction of the reef coral Montastraea cavernosa (Scleractinia: Faviidae) in the Santa Marta area, Caribbean coast of Colombia. Marine Biology 128:141-148"
Anthozoa,Scleractinia,Faviidae,Montastraea,spp,3.5 to 20.5,NA,NA,NA,NA,NA,,Curaco,Caribbean,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,5.071,Counts,"From table 3, Massive = favelolata","Van Veghel, M.L.J., and Bak R.P.M. (1993) Intraspecific variation of a dominant Caribbean reef building coral, Montastraea annularis: genetic, behavioral and morphometric aspects. MEPS 92:255-265"
Anthozoa,Scleractinia,Faviidae,Montastraea,spp,3.5 to 20,NA,NA,NA,NA,NA,,Curaco,Caribbean,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,5.391,Counts,"From table 3, Columnar = annularis, from apex of colony","Van Veghel, M.L.J., and Bak R.P.M. (1993) Intraspecific variation of a dominant Caribbean reef building coral, Montastraea annularis: genetic, behavioral and morphometric aspects. MEPS 92:255-265"
Anthozoa,Scleractinia,Faviidae,Montastraea,spp,3.5 to 21,NA,NA,NA,NA,NA,,Curaco,Caribbean,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,4.674,Counts,"From table 3, Columnar = annularis, from side of colony","Van Veghel, M.L.J., and Bak R.P.M. (1993) Intraspecific variation of a dominant Caribbean reef building coral, Montastraea annularis: genetic, behavioral and morphometric aspects. MEPS 92:255-265"
Anthozoa,Scleractinia,Faviidae,Montastraea,spp,11.5 to 27,NA,NA,NA,NA,NA,,Curaco,Caribbean,Imperforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,3.757,Counts,"From table 3, Bumpy = franksi","Van Veghel, M.L.J., and Bak R.P.M. (1993) Intraspecific variation of a dominant Caribbean reef building coral, Montastraea annularis: genetic, behavioral and morphometric aspects. MEPS 92:255-265"
Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,1,tide pool,NA,NA,NA,NA,,"Big Island, Hawaii",Indo-Pacific,Perforate,Broadcast spawner,Arborescent,Polyps per area,polyps cm-2,158.500,Counts,Health Figure 1 backtransformed,"Burns, J. H., Rozet, N. K., & Takabayashi, M. (2011). Morphology, severity, and distribution of growth anomalies in the coral, Montipora capitata, at Wai ‘ōpae, Hawai ‘i. Coral Reefs, 30(3), 819-826."
Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,3 to 4 m below datum,NA,NA,NA,NA,NA,,Orpheus I Australia,Indo-Pacific,Imperforate,Mixed,Branching,Polyps per area,polyps cm-2,67.000,Counts,"Field collected, value from text","Anthony, K.R.N. (1999) Coral suspension feeding on fine particulate matter. JEMBE 232:85-106"
Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,1 to 3,NA,march to may 2003,NA,NA,NA,,Isla Contadora Panama,Caribbean,Imperforate,Mixed,Branching,Polyps per area,polyps cm-2,33.400,Counts,From text,"Palardy, J.E., Grottoli A.G., and Matthews K.A. (2006) Effect of naturally changing zooplankton concentrations on feeding rates of two coral species in the Eastern Pacific. JEMBE. 331:99-107"
Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,damicornis,NA,Laboratory,NA,26.56666667,1535.333333,4 l min-1,,Orpheus Island Researtch Station,,Imperforate,Mixed,Branching,Polyps per area,polyps cm-2,60.000,Counts,From Fig 2 legend,"Berkelmans, R., & Willis, B. L. (1999). Seasonal and local spatial patterns in the upper thermal limits of corals on the inshore Central Great Barrier Reef. Coral Reefs, 18(3), 219-228."
Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,meandrina,1 to 12,NA,NA,NA,NA,NA,,Hawaii,Indo-Pacific,Imperforate,Broadcast spawner,Branching,Polyps per area,polyps cm-2,66.400,Counts,"Field collected, value from table 4","Tricas, T.C. 1989. Prey selection by coral-feeding butterflyfishes : strategies to maximize the profit. Environmental Biology  of Fishes 25:171-185"
Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,verrucosa,3,Reef flat,yearly,NA,NA,NA,,Maldives,Indo-Pacific,Imperforate,Broadcast spawner,Branching,Polyps per area,polyps cm-2,129.000,Counts,"Field collected, value from text","Sier, C.J.S., and P.J.W. Olive. 1994. Reproduction and reproductive variability in the coral Pocillopora verrucosa from the Republic of Maldives. Marine Biology 118:713-722"
Anthozoa,Scleractinia,Poritidae,Porites,astreoides,NA,NA,NA,NA,NA,NA,,Puerto Rico,Atlantic,Perforate,Brooder,Mounding,Polyps per area,polyps cm-2,18.000,Counts,"read from Table 2, values estimated by Szmant from Smith 1971","Szmant, A.M. (1986) Reproductive ecology of Caribbean reef corals. Coral Reefs 5:43-54"
Anthozoa,Scleractinia,Poritidae,Porites,compressa,1 to 12,NA,NA,NA,NA,NA,,Hawaii,Indo-Pacific,Perforate,Broadcast spawner,Branching,Polyps per area,polyps cm-2,61.000,Counts,"Field collected, value from table 6","Tricas, T.C. 1989. Prey selection by coral-feeding butterflyfishes : strategies to maximize the profit. Environmental Biology  of Fishes 25:171-185"
Anthozoa,Scleractinia,Poritidae,Porites,lobata,1 to 12,NA,NA,NA,NA,NA,,Hawaii,Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,76.700,Counts,"Field collected, value from table 5","Tricas, T.C. 1989. Prey selection by coral-feeding butterflyfishes : strategies to maximize the profit. Environmental Biology  of Fishes 25:171-185"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ao Man, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,70.600,Counts,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ko Lon, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,64.600,Counts,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Tin Smelter, Thalinad",Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,69.700,Counts,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Porites Bay, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,68.100,Counts,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ko Phi Phi, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,54.300,Counts,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Yam Yen, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,67.900,Counts,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ko Hi, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,71.000,Counts,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Shark Point, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,65.100,Counts,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ko Bon, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,75.700,Counts,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ko Racha Yai, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,71.200,Counts,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,NA,NA,NA,NA,,"Ko Miang, Thailand",Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,71.900,Counts,,"Scoffin T.P., Tudhope A.W., Brown B.E., Chansang H., and Cheeny R.F. (1992) Patterns and possible environmental controls of skeletogenesis of Porites lutea, South Thailand. Coral Reefs 11:1-11"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Lon South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,64.400,Counts,From Table 1 1984 to 1986,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Tin Smelter South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,69.400,Counts,From Table 1 1984 to 1986,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Porites Bay South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,67.800,Counts,From Table 1 1984 to 1986,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Phi Phi South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,51.300,Counts,From Table 1 1984 to 1986,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Yam Yen South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,67.700,Counts,From Table 1 1984 to 1986,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,1,Reef Crest,Feb to April 2007,~28,NA,NA,,Koh Bon South Thailand,Indo-Pacific,Perforate,Broadcast spawner,Massive,Polyps per area,polyps cm-2,75.300,Counts,From Table 1 1984 to 1986,"Tanzil J.T.L. Brown B.E. Tudhope A.W. Dunne R.P. (2009) Decline in skeletal growth of the coral Porites lutea from the Adaman Sea, South Thailand between 1984 and 2005. Coral Reefs 28:519-528"
